,phrase,label,sentiment,subjectivity,language,count
Wir zeigen dir,Wir zeigen dir,MISC,,,de,4
Kalten Krieges,Kalten Krieges,MISC,,,de,4
Abrüstungsvertrag,Abrüstungsvertrag,MISC,,,de,4
belgische,belgische,MISC,,,de,4
Energiekrieg,Energiekrieg,MISC,0.15000000000000002,0.0,de,4
Krieg nach Europa,Krieg nach Europa,MISC,,,de,4
kanadische,kanadische,MISC,,,de,4
Kieler,Kieler,MISC,,,de,4
Geheimdienst-Update,Geheimdienst-Update,MISC,,,de,4
Lasst uns diesen Winter,Lasst uns diesen Winter,MISC,,,de,3
Jahr 2022,Jahr 2022,MISC,,,de,3
TotalEnergies,TotalEnergies,MISC,,,de,3
Insidern,Insidern,MISC,,,de,3
Bund-Länder-Gipfel,Bund-Länder-Gipfel,MISC,,,de,3
Südafrika,Südafrika,MISC,-0.017241379310344827,0.017241379310344827,de,3
Wirtschaftskrieg,Wirtschaftskrieg,MISC,,,de,3
EverFrost,EverFrost,MISC,,,de,3
Nintendo Switch,Nintendo Switch,MISC,,,de,3
Russisch,Russisch,MISC,,,de,3
Mehr Windräder an Land,Mehr Windräder an Land,MISC,,,de,3
russischen Kriegs,russischen Kriegs,MISC,,,de,3
Blumenpreise,Blumenpreise,MISC,,,de,3
Heizungsgesetz,Heizungsgesetz,MISC,,,de,3
Russische Reservisten,Russische Reservisten,MISC,,,de,3
Weltklimakonferenz COP27,Weltklimakonferenz COP27,MISC,,,de,3
EZB-Direktorin,EZB-Direktorin,MISC,,,de,3
Weltspartag,Weltspartag,MISC,,,de,3
Guten Morgen liebe Leserinnen und Leser,Guten Morgen liebe Leserinnen und Leser,MISC,,,de,3
französischer,französischer,MISC,,,de,3
Japanische,Japanische,MISC,,,de,3
Klimakonferenz COP27,Klimakonferenz COP27,MISC,,,de,3
Westfälischen Friedens,Westfälischen Friedens,MISC,,,de,3
Taiwan-Invasion,Taiwan-Invasion,MISC,,,de,3
Second Hand,Second Hand,MISC,,,de,3
Belarussin,Belarussin,MISC,,,de,3
US-Zeitung,US-Zeitung,MISC,,,de,3
Patriot-Flugabwehrsystem,Patriot-Flugabwehrsystem,MISC,,,de,3
Dezember-Rechnung,Dezember-Rechnung,MISC,,,de,3
Storm Shadow,Storm Shadow,MISC,,,de,3
Düsseldorfer,Düsseldorfer,MISC,,,de,3
Ein Mann,Ein Mann,MISC,,,de,3
Konferenz in Paris,Konferenz in Paris,MISC,,,de,3
Rekord-Solarzelle,Rekord-Solarzelle,MISC,,,de,3
kenianische,kenianische,MISC,,,de,3
CO2-Bilanz,CO2-Bilanz,MISC,,,de,3
Kinschal-Raketen,Kinschal-Raketen,MISC,,,de,3
Deal,Deal,MISC,,,de,3
Der chinesische Präsident,Der chinesische Präsident,MISC,,,de,3
In diesem Jahr,In diesem Jahr,MISC,,,de,3
LNG-Anleger,LNG-Anleger,MISC,,,de,3
Lohnabschlüsse,Lohnabschlüsse,MISC,,,de,3
Xi,Xi,MISC,0.0,0.0,de,3
Steam,Steam,MISC,,,de,3
Die USA,Die USA,MISC,,,de,3
Suunto Vertical,Suunto Vertical,MISC,,,de,3
PC,PC,MISC,,,de,3
Ukrainisches,Ukrainisches,MISC,,,de,3
arabisches,arabisches,MISC,,,de,3
Gaspreis-Kommission,Gaspreis-Kommission,MISC,0.7,0.0,de,3
Fr,Fr,MISC,,,de,3
Passkeys,Passkeys,MISC,,,de,3
Drohnen-Vorfall,Drohnen-Vorfall,MISC,,,de,3
Earth Hour,Earth Hour,MISC,,,de,3
Olympia 2024,Olympia 2024,MISC,,,de,3
Schufa-Chefin,Schufa-Chefin,MISC,,,de,3
Der russische Regierungskritiker,Der russische Regierungskritiker,MISC,,,de,3
Schufa,Schufa,MISC,,,de,3
Weltklimakonferenz in Ägypten,Weltklimakonferenz in Ägypten,MISC,,,de,3
Getreideexporte,Getreideexporte,MISC,-0.25,0.0,de,3
Getreide-Exporte zwischen der Ukraine,Getreide-Exporte zwischen der Ukraine,MISC,,,de,3
Asean-Ländern,Asean-Ländern,MISC,,,de,3
Der Krieg gegen die,Der Krieg gegen die,MISC,,,de,3
US-amerikanischer,US-amerikanischer,MISC,,,de,3
DJI,DJI,MISC,,,de,3
StartupTicker,StartupTicker,MISC,,,de,3
Die Schweiz,Die Schweiz,MISC,,,de,3
Wir werden d…,Wir werden d…,MISC,,,de,3
Preisvergleich,Preisvergleich,MISC,,,de,3
Honest Thief,Honest Thief,MISC,,,de,3
CC BY 2.0,CC BY 2.0,MISC,,,de,3
demokratischen,demokratischen,MISC,,,de,3
Aktuelle Nachrichten,Aktuelle Nachrichten,MISC,,,de,3
Heusgen,Heusgen,MISC,,,de,3
Krieg in Europa,Krieg in Europa,MISC,,,de,3
iPhones,iPhones,MISC,,,de,3
UN-Chef Guterres,UN-Chef Guterres,MISC,,,de,3
Wort des Jahres,Wort des Jahres,MISC,,,de,3
Maßnah,Maßnah,MISC,,,de,3
LNG-Terminal,LNG-Terminal,MISC,0.0,0.0,de,3
Uniper-Aktionäre,Uniper-Aktionäre,MISC,,,de,3
TV,TV,MISC,,,de,3
irische,irische,MISC,,,de,3
Spotify,Spotify,MISC,,,de,3
Instinct 2X,Instinct 2X,MISC,,,de,3
Kriegen,Kriegen,MISC,,,de,3
BamS,BamS,MISC,,,de,3
Warntag,Warntag,MISC,,,de,3
vergangenen Jahr,vergangenen Jahr,MISC,,,de,3
Etat,Etat,MISC,,,de,3
G7-Agrarminister,G7-Agrarminister,MISC,,,de,3
dav,dav,MISC,,,de,3
Angriffskrieg auf die Ukraine,Angriffskrieg auf die Ukraine,MISC,,,de,3
Age of Wonders,Age of Wonders,MISC,,,de,3
italienischen,italienischen,MISC,,,de,3
Visa-Erleichterungen,Visa-Erleichterungen,MISC,,,de,3
LNG-Schiffe,LNG-Schiffe,MISC,,,de,3
Kannst du Leoparden,Kannst du Leoparden,MISC,,,de,3
Fukushima-Unglück,Fukushima-Unglück,MISC,,,de,3
Die Mitgliedsstaaten der,Die Mitgliedsstaaten der,MISC,,,de,3
Diesel,Diesel,MISC,,,de,3
"Zeitenwende""-Rede","Zeitenwende""-Rede",MISC,,,de,3
Ballon-Affäre,Ballon-Affäre,MISC,,,de,3
SPD-Schiedskommission,SPD-Schiedskommission,MISC,,,de,3
wei,wei,MISC,,,de,3
LNG-Boom,LNG-Boom,MISC,,,de,3
Ein Jahr Flucht aus der Ukraine,Ein Jahr Flucht aus der Ukraine,MISC,,,de,3
INES,INES,MISC,0.0,0.0,de,3
CATL,CATL,MISC,,,de,3
Pleitewelle,Pleitewelle,MISC,,,de,3
-Newsletter,-Newsletter,MISC,,,de,3
Morgenüberblick When browsing with ads,Morgenüberblick When browsing with ads,MISC,,,de,3
Privatarmee Wagner,Privatarmee Wagner,MISC,,,de,3
Russlands Terror,Russlands Terror,MISC,,,de,3
Schlachtfeld in der Ukraine,Schlachtfeld in der Ukraine,MISC,,,de,3
bulgarische,bulgarische,MISC,,,de,3
Flugabwehr-Streitkräfte,Flugabwehr-Streitkräfte,MISC,,,de,3
Nachkriegsjahren,Nachkriegsjahren,MISC,,,de,3
Künstliche Intelligenz,Künstliche Intelligenz,MISC,,,de,3
bulgarischen,bulgarischen,MISC,,,de,3
Energie-Infrastruktur der Ukraine,Energie-Infrastruktur der Ukraine,MISC,,,de,3
Vormonat,Vormonat,MISC,,,de,3
XXL-Europagipfel,XXL-Europagipfel,MISC,,,de,3
Pipeline-Gases,Pipeline-Gases,MISC,,,de,3
Iron Dome,Iron Dome,MISC,0.0,1.0,de,3
Smart Home,Smart Home,MISC,,,de,3
Android,Android,MISC,,,de,3
EB70,EB70,MISC,,,de,3
Wohlstandsverlust,Wohlstandsverlust,MISC,,,de,3
Die Armut,Die Armut,MISC,,,de,3
südafrikanische,südafrikanische,MISC,,,de,3
Horror-Szenarien,Horror-Szenarien,MISC,,,de,3
Ukrainisches Kriegstagebuch,Ukrainisches Kriegstagebuch,MISC,,,de,3
Europas Gasinfrastruktur-Betreiber,Europas Gasinfrastruktur-Betreiber,MISC,,,de,3
Münchener Sicherheitskonferenz,Münchener Sicherheitskonferenz,MISC,,,de,3
Alexa,Alexa,MISC,,,de,3
Die Europäische Union,Die Europäische Union,MISC,,,de,3
Brisant,Brisant,MISC,,,de,3
Ein Jahr nach,Ein Jahr nach,MISC,,,de,3
Deutschlands Nachbar Polen,Deutschlands Nachbar Polen,MISC,,,de,3
Rund ein Jahr nach,Rund ein Jahr nach,MISC,,,de,3
Waffenstillstands,Waffenstillstands,MISC,,,de,3
Gräueltaten und Menschenrechtsverletzungen,Gräueltaten und Menschenrechtsverletzungen,MISC,,,de,3
Staatskasse,Staatskasse,MISC,,,de,3
Ein Toter bei Raketenangriff,Ein Toter bei Raketenangriff,MISC,,,de,3
Putin-Sprecher,Putin-Sprecher,MISC,-2.0,0.0,de,3
Russisches,Russisches,MISC,,,de,3
Leyen,Leyen,MISC,-0.13333333333333333,0.05555555555555555,de,3
Schwedische,Schwedische,MISC,,,de,3
Meta,Meta,MISC,,,de,3
Gute Nachrichten,Gute Nachrichten,MISC,,,de,3
Vonovia,Vonovia,MISC,,,de,3
rheinland-pfälzischen,rheinland-pfälzischen,MISC,,,de,3
Flugabwehrraketensystem Patriot,Flugabwehrraketensystem Patriot,MISC,,,de,3
Ukraine-Invasion,Ukraine-Invasion,MISC,0.0,0.2,de,3
Kleinverbrauchern,Kleinverbrauchern,MISC,,,de,3
Abnutzungskrieg,Abnutzungskrieg,MISC,,,de,3
Gasmarktes,Gasmarktes,MISC,,,de,3
Das weckt Hoffnungen,Das weckt Hoffnungen,MISC,,,de,3
Fü,Fü,MISC,,,de,3
Luftwaffe,Luftwaffe,MISC,,,de,3
The Way of Water,The Way of Water,MISC,,,de,3
Griechen,Griechen,MISC,,,,3
Avatar,Avatar,MISC,,,de,3
Gas-Kommission,Gas-Kommission,MISC,0.30000000000000004,0.0,de,3
Maschinenbau-Gipfel,Maschinenbau-Gipfel,MISC,,,de,3
Das UN-Welternährungsprogramm,Das UN-Welternährungsprogramm,MISC,,,de,3
Agrana,Agrana,MISC,,,de,3
DER AKTIONÄR,DER AKTIONÄR,MISC,,,de,3
9-Euro-Ticket,9-Euro-Ticket,MISC,,,de,3
Russlands Angriffskrieg in der Ukraine,Russlands Angriffskrieg in der Ukraine,MISC,,,de,3
Das neue Jahr,Das neue Jahr,MISC,,,de,3
Die Kämpfe,Die Kämpfe,MISC,,,de,3
Drei Jahre,Drei Jahre,MISC,,,de,3
kanadischen,kanadischen,MISC,,,en,3
Gefechten im Sudan,Gefechten im Sudan,MISC,,,de,3
Atomausstieg,Atomausstieg,MISC,,,de,3
Fest,Fest,MISC,,,de,3
Chinesische,Chinesische,MISC,,,de,3
Rosenmontag,Rosenmontag,MISC,,,de,3
Sahra Wagenknecht,Sahra Wagenknecht,MISC,,,de,3
Zwei Tote nach Beschuss,Zwei Tote nach Beschuss,MISC,,,de,3
Raketeneinschlag,Raketeneinschlag,MISC,0.0,0.0,de,3
Nichts Genaues weiss,Nichts Genaues weiss,MISC,,,de,3
Die Frequenz russischer Raketenangriffe auf die Ukraine,Die Frequenz russischer Raketenangriffe auf die Ukraine,MISC,,,de,3
Französische,Französische,MISC,,,de-DE,3
Iranische,Iranische,MISC,,,de,3
Niederlage,Niederlage,MISC,,,de,3
Ersten Weltkrieg,Ersten Weltkrieg,MISC,,,de,3
Pegasus,Pegasus,MISC,0.0,0.0,de,3
Im Jahr 2022,Im Jahr 2022,MISC,,,de,3
Kriegseinsatz,Kriegseinsatz,MISC,,,de,3
Ukraine-Initiative,Ukraine-Initiative,MISC,,,de,3
Anschlag auf Nord-Stream-Pipelines,Anschlag auf Nord-Stream-Pipelines,MISC,,,de,3
Weltkriegs,Weltkriegs,MISC,,,de,3
EU-Parlamentspräsidentin,EU-Parlamentspräsidentin,MISC,0.4666666666666666,0.0,de,3
oberbayerischen,oberbayerischen,MISC,,,de,3
Osterfest,Osterfest,MISC,,,de,3
Sudans Armee,Sudans Armee,MISC,,,de,3
CO2-Abgabe,CO2-Abgabe,MISC,,,de,3
polnischer,polnischer,MISC,,,de,3
irischen,irischen,MISC,,,de,3
Covestro,Covestro,MISC,,,de,3
Schützenpanzer Puma,Schützenpanzer Puma,MISC,,,de,3
Baltic Pipe,Baltic Pipe,MISC,,,de,3
Livestream,Livestream,MISC,,,de,3
Süddeutschen Zeitung,Süddeutschen Zeitung,MISC,,,de,3
Krieg gegen Ukraine,Krieg gegen Ukraine,MISC,,,de,3
Russland Krieg gegen die,Russland Krieg gegen die,MISC,,,de,3
rumänischen,rumänischen,MISC,,,de,3
ANDERE BLICK,ANDERE BLICK,MISC,,,de,3
Krieg gegen Polen,Krieg gegen Polen,MISC,,,de,3
<ol><li>++ Ukraine-News,<ol><li>++ Ukraine-News,MISC,,,de,3
SPIEGEL-Informationen,SPIEGEL-Informationen,MISC,,,de,3
Welt-Aids-Tag,Welt-Aids-Tag,MISC,,,de,3
Gassparen,Gassparen,MISC,,,de,3
europäischem,europäischem,MISC,,,de,3
Russische Offensive,Russische Offensive,MISC,0.0,0.0,de,2
Armee,Armee,MISC,,,de,2
Massaker erinnern +++,Massaker erinnern +++,MISC,,,de,2
Schwimmende LNG-Terminals,Schwimmende LNG-Terminals,MISC,,,de,2
Willkommen im Wochenende,Willkommen im Wochenende,MISC,,,de,2
Mietern im Jahr,Mietern im Jahr,MISC,,,de,2
ComputerBase-Forums,ComputerBase-Forums,MISC,,,de,2
kWh,kWh,MISC,,,de,2
Türkische,Türkische,MISC,,,de,2
Jaschin,Jaschin,MISC,,,de,2
Fußballweltmeisterschaft,Fußballweltmeisterschaft,MISC,,,de,2
ZUMA Wire,ZUMA Wire,MISC,,,de,2
Energiepreis-Entlastungen,Energiepreis-Entlastungen,MISC,,,de,2
Adventswochen,Adventswochen,MISC,,,de,2
SolidaritÃ¤tsaktion,SolidaritÃ¤tsaktion,MISC,,,de,2
Corona-Wintern,Corona-Wintern,MISC,,,de,2
ASTRO N,ASTRO N,MISC,,,de,2
mÃ¤chtig,mÃ¤chtig,MISC,,,de,2
Politische Buch,Politische Buch,MISC,,,de,2
Astronergy,Astronergy,MISC,,,de,2
Zweite Weltkrieg,Zweite Weltkrieg,MISC,,,de,2
Wintershall-Dea-Chef,Wintershall-Dea-Chef,MISC,,,de,2
Oh,Oh,MISC,,,de,2
westafrikanischen,westafrikanischen,MISC,,,de,2
Entlastungspakete des Bundes,Entlastungspakete des Bundes,MISC,,,de,2
Schalke-Torhüter,Schalke-Torhüter,MISC,,,de,2
Windkraftziele,Windkraftziele,MISC,,,de,2
Pure Verzweiflung,Pure Verzweiflung,MISC,,,de,2
Kokaineinfluss,Kokaineinfluss,MISC,,,de,2
PRNewswire,PRNewswire,MISC,,,de,2
Wettbewerbs,Wettbewerbs,MISC,,,de,2
GameChange Solar,GameChange Solar,MISC,,,de,2
Regierungskontrolle,Regierungskontrolle,MISC,,,de,2
Petersburger Dialog,Petersburger Dialog,MISC,,,de,2
TVMovie.de,TVMovie.de,MISC,,,de,2
Der russische,Der russische,MISC,,,de,2
Kämpfen im Sudan,Kämpfen im Sudan,MISC,,,de,2
Alphabet,Alphabet,MISC,,,de,2
finnischen,finnischen,MISC,,,de,2
estnische,estnische,MISC,,,de,2
F.A.Z.-Kongress,F.A.Z.-Kongress,MISC,,,de,2
HeizÃ¶l,HeizÃ¶l,MISC,,,de,2
Mobilfunker A1,Mobilfunker A1,MISC,,,de,2
Men,Men,MISC,,,de,2
Hunderte Tote,Hunderte Tote,MISC,,,de,2
Lambertz-Inhaber BÃ¼hlbecker,Lambertz-Inhaber BÃ¼hlbecker,MISC,,,de,2
Amazon Cyber Week,Amazon Cyber Week,MISC,,,de,2
WM 2022,WM 2022,MISC,,,de,2
Such-Trends des Jahres,Such-Trends des Jahres,MISC,,,de,2
Tag des russischen Überfalls auf die Ukraine,Tag des russischen Überfalls auf die Ukraine,MISC,,,de,2
Digitalverbands Bitkom,Digitalverbands Bitkom,MISC,,,de,2
Advent,Advent,MISC,,,de,2
Holodomor,Holodomor,MISC,,,de,2
HIV-Übertragungswegen,HIV-Übertragungswegen,MISC,,,de,2
Berliner Sicherheitskonferenz,Berliner Sicherheitskonferenz,MISC,,,de,2
russischen Gazprom-Konzern,russischen Gazprom-Konzern,MISC,,,de,2
Die alte Welt,Die alte Welt,MISC,,,de,2
Kara-Mursa,Kara-Mursa,MISC,,,de,2
Prozente,Prozente,MISC,,,de,2
15 Jahre,15 Jahre,MISC,,,de,2
katarische,katarische,MISC,,,de,2
Katars,Katars,MISC,0.0,0.0,de,2
Ostermärschen,Ostermärschen,MISC,,,de,2
Kein Wunder,Kein Wunder,MISC,,,de,2
Generation Mitte,Generation Mitte,MISC,,,de,2
Sonnenstrom-Anlagen,Sonnenstrom-Anlagen,MISC,,,de,2
Guten Morgen aus der WiWo-Redaktion,Guten Morgen aus der WiWo-Redaktion,MISC,,,de,2
Milliardenausgaben,Milliardenausgaben,MISC,,,de,2
M23,M23,MISC,0.7,0.0,de,2
Festgottesdienste in,Festgottesdienste in,MISC,,,de,2
Russlands Angriffe,Russlands Angriffe,MISC,,,de,2
australische,australische,MISC,,,de,2
Die Schlafwandler,Die Schlafwandler,MISC,,,de,2
Bundesjustizminister über Deutschlands,Bundesjustizminister über Deutschlands,MISC,,,de,2
MünchenDer,MünchenDer,MISC,,,de,2
Plug-and-Play-Speichersystem,Plug-and-Play-Speichersystem,MISC,,,de,2
türkischer,türkischer,MISC,,,de,2
Milliarden-Gewinne,Milliarden-Gewinne,MISC,,,de,2
Türkischer,Türkischer,MISC,,,de,2
Soziale,Soziale,MISC,,,de,2
Personalmangel,Personalmangel,MISC,,,de,2
WM-Aus,WM-Aus,MISC,,,de,2
Viz,Viz,MISC,,,de,2
Liste zum Unglücklichsein,Liste zum Unglücklichsein,MISC,,,de,2
Energie-Härtefallhilfen,Energie-Härtefallhilfen,MISC,,,de,2
Polnische,Polnische,MISC,,,de,2
einegewisseSymbolik,einegewisseSymbolik,MISC,,,de,2
Chaos um,Chaos um,MISC,,,de,2
IP66,IP66,MISC,,,de,2
PV-Hub,PV-Hub,MISC,,,de,2
Nasdaq,Nasdaq,MISC,0.0,0.0,de,2
Kriegskasse,Kriegskasse,MISC,,,de,2
Zendure SolarFlow,Zendure SolarFlow,MISC,,,de,2
Ölpreisdeckel,Ölpreisdeckel,MISC,0.0,0.0,de,2
Russen +++ Kreml,Russen +++ Kreml,MISC,,,de,2
Finnische,Finnische,MISC,,,de,2
Frieden auf die Straße,Frieden auf die Straße,MISC,,,de,2
Energie-Unabhängigkeit,Energie-Unabhängigkeit,MISC,,,de,2
Kreml-Präsidentengarde,Kreml-Präsidentengarde,MISC,,,de,2
Alles auf Aktien,Alles auf Aktien,MISC,,,de,2
kubanische,kubanische,MISC,,,de,2
Edge 540,Edge 540,MISC,,,de,2
Gleichsetzungen,Gleichsetzungen,MISC,,,de,2
Angriffe auf Russland,Angriffe auf Russland,MISC,,,de,2
Ifo-Umfrage,Ifo-Umfrage,MISC,,,de,2
Jeden Tag,Jeden Tag,MISC,,,de,2
Caesar-Haubitzen,Caesar-Haubitzen,MISC,,,de,2
Millionen-Entschädigung,Millionen-Entschädigung,MISC,,,de,2
Der frühere Chef des,Der frühere Chef des,MISC,,,de,2
Russland-Feldzug,Russland-Feldzug,MISC,,,de,2
Münchener Abkommen von 1938,Münchener Abkommen von 1938,MISC,,,de,2
Greenwashing-Pranger,Greenwashing-Pranger,MISC,,,de,2
Russische Angriffe auf Infrastruktur,Russische Angriffe auf Infrastruktur,MISC,,,de,2
Ampel-Koalition vom russischen Angriff auf die Ukraine,Ampel-Koalition vom russischen Angriff auf die Ukraine,MISC,,,de,2
AMSTERDAM,AMSTERDAM,MISC,,,de,2
Russische Winteroffensive,Russische Winteroffensive,MISC,,,de,2
Sudan Spannungen,Sudan Spannungen,MISC,,,de,2
Fast-Fashion-Industrie,Fast-Fashion-Industrie,MISC,,,de,2
Taken,Taken,MISC,,,de,2
Bürgerkrieg,Bürgerkrieg,MISC,,,de,2
Kreml-Herrschers,Kreml-Herrschers,MISC,,,de,2
KellerGasheizung,KellerGasheizung,MISC,,,de,2
Instinct 2,Instinct 2,MISC,,,de,2
Unter-40-Jährige,Unter-40-Jährige,MISC,,,de,2
Herr_EN Matthias Metz31.03.2023,Herr_EN Matthias Metz31.03.2023,MISC,,,de,2
Instinct 2S,Instinct 2S,MISC,,,de,2
CDU-Wirtschaftspolitikerin,CDU-Wirtschaftspolitikerin,MISC,,,de,2
englische,englische,MISC,,,de,2
Grundlagenvertrags des Internationalen Strafgerichtshofs,Grundlagenvertrags des Internationalen Strafgerichtshofs,MISC,,,de,2
Gepard-Flugabwehrpanzer,Gepard-Flugabwehrpanzer,MISC,,,de,2
Militärflugplätzen,Militärflugplätzen,MISC,,,de,2
Putin-Kritiker,Putin-Kritiker,MISC,,,de,2
Rat der Mütter und Frauen,Rat der Mütter und Frauen,MISC,,,de,2
Kriegsbefürworter,Kriegsbefürworter,MISC,,,de,2
Google-Konkurrenten,Google-Konkurrenten,MISC,,,de,2
Russen-Diktator,Russen-Diktator,MISC,,,de,2
Photovoltaik-Ziele,Photovoltaik-Ziele,MISC,,,de,2
Großmanöver,Großmanöver,MISC,,,de,2
Solar-Potenzial Deutschlands,Solar-Potenzial Deutschlands,MISC,,,de,2
Raketenabschuss,Raketenabschuss,MISC,,,de,2
Eurocups,Eurocups,MISC,,,de,2
Eisbrechers,Eisbrechers,MISC,,,de,2
Mehr im Liv,Mehr im Liv,MISC,,,de,2
RWE-Chef Markus KrebberDer,RWE-Chef Markus KrebberDer,MISC,,,de,2
tschechisches,tschechisches,MISC,,,de,2
Rebecca Barth.</em,Rebecca Barth.</em,MISC,,,de,2
Durchsickern von US-Geheimdokumenten,Durchsickern von US-Geheimdokumenten,MISC,,,de,2
Zeit des Jahres,Zeit des Jahres,MISC,,,de,2
Wunschliste für den Weihnachtsmann,Wunschliste für den Weihnachtsmann,MISC,,,de,2
Solarmodul,Solarmodul,MISC,,,de,2
Sparideo­lo­g,Sparideo­lo­g,MISC,,,de,2
Mickrige 200 Euro,Mickrige 200 Euro,MISC,,,de,2
Bürgerkriegs Tausende Kinder,Bürgerkriegs Tausende Kinder,MISC,,,de,2
Bachmut</li><li,Bachmut</li><li,MISC,,,de,2
Bühnen-Premiere,Bühnen-Premiere,MISC,,,de,2
SZ-Leserinnen,SZ-Leserinnen,MISC,,,de,2
Panzer-Entscheidung,Panzer-Entscheidung,MISC,,,de,2
Ukraine Leopard 2,Ukraine Leopard 2,MISC,,,de,2
Atom-Gedrohe,Atom-Gedrohe,MISC,,,de,2
Handwerkslehrling,Handwerkslehrling,MISC,,,de,2
Solar-Startup Neoom,Solar-Startup Neoom,MISC,,,de,2
Panzer-Lieferungen,Panzer-Lieferungen,MISC,0.0,0.0,de,2
Karikaturenpreis der deutschen Zeitungen,Karikaturenpreis der deutschen Zeitungen,MISC,,,de,2
Toten von Dnipro,Toten von Dnipro,MISC,,,de,2
Panzer-Frage,Panzer-Frage,MISC,,,de,2
F-35,F-35,MISC,,,de,2
INTERVIEW,INTERVIEW,MISC,,,de,2
FDP-Verteidigungspolitikerin,FDP-Verteidigungspolitikerin,MISC,,,de,2
Leopard 2-Entscheidung,Leopard 2-Entscheidung,MISC,,,de,2
Nato-Kontaktgruppe,Nato-Kontaktgruppe,MISC,,,de,2
Ukraine-Treffen,Ukraine-Treffen,MISC,,,de,2
Moskaus Krieg gegen die,Moskaus Krieg gegen die,MISC,,,de,2
slowenische,slowenische,MISC,,,de,2
thüringischen,thüringischen,MISC,,,de,2
F-16,F-16,MISC,,,de,2
Investigativjournalist Nikolov,Investigativjournalist Nikolov,MISC,,,de,2
Treffens Ramstein,Treffens Ramstein,MISC,,,de,2
Panzern Krieg,Panzern Krieg,MISC,,,de,2
Nato-Partnern Beistand,Nato-Partnern Beistand,MISC,,,de,2
Or,Or,MISC,,,de,2
portugiesischen,portugiesischen,MISC,,,de,2
UN-General Guterres,UN-General Guterres,MISC,,,de,2
russischen Angriffs auf die,russischen Angriffs auf die,MISC,,,de,2
Russische Angriffe in Region Cherson,Russische Angriffe in Region Cherson,MISC,,,de,2
Parlamentarischen Versammlung des Europarats,Parlamentarischen Versammlung des Europarats,MISC,,,de,2
Ukraine-Hilfen,Ukraine-Hilfen,MISC,,,de,2
Kinder- und Jugendarmut,Kinder- und Jugendarmut,MISC,,,de,2
Polnischer,Polnischer,MISC,,,de,2
Thüringens AfD-Vorsitzender,Thüringens AfD-Vorsitzender,MISC,,,de,2
Risk-Manager,Risk-Manager,MISC,,,de,2
US-Kampfflugzeugen,US-Kampfflugzeugen,MISC,,,de,2
Bundestag</li><li,Bundestag</li><li,MISC,,,de,2
Sonnen-Stromer,Sonnen-Stromer,MISC,,,de,2
Eurofighter,Eurofighter,MISC,,,de,2
Invasion aus Belarus,Invasion aus Belarus,MISC,,,de,2
Schlacht:,Schlacht:,MISC,,,de,2
M1-Abrams-Panzern der USA,M1-Abrams-Panzern der USA,MISC,,,de,2
App,App,MISC,,,de,2
Google-Mutter Alphabet,Google-Mutter Alphabet,MISC,,,de,2
Atomwaffenverbotsvertrag,Atomwaffenverbotsvertrag,MISC,,,de,2
Ein-Jahres-Tief,Ein-Jahres-Tief,MISC,,,de,2
Solar-Kraftwerk,Solar-Kraftwerk,MISC,,,de,2
The Mandalorian,The Mandalorian,MISC,,,de,2
Schlachtfeld,Schlachtfeld,MISC,0.06999999999999999,0.1,de,2
NATO-Oberbefehlshaber,NATO-Oberbefehlshaber,MISC,0.0,0.0,de,2
Kreuzfahrer,Kreuzfahrer,MISC,,,de,2
Eine Hunderte Kilometer,Eine Hunderte Kilometer,MISC,,,de,2
Ersten Weltkriegs,Ersten Weltkriegs,MISC,,,de,2
westukrainischen,westukrainischen,MISC,,,de,2
Kriegseintritt,Kriegseintritt,MISC,,,de,2
Alischer Usmanow,Alischer Usmanow,MISC,,,de,2
Oligarchen,Oligarchen,MISC,0.0,0.0,de,2
Strack-Zimmermann,Strack-Zimmermann,MISC,,,de,2
georgischen,georgischen,MISC,,,de,2
Kampfpanzer Challenger,Kampfpanzer Challenger,MISC,,,de,2
Taiwanesen,Taiwanesen,MISC,,,de,2
irakische,irakische,MISC,,,de,2
German Angst,German Angst,MISC,,,de,2
russisch-belarussische,russisch-belarussische,MISC,,,de,2
Heiztauschpflicht,Heiztauschpflicht,MISC,,,de,2
Ein Jahr deutsche,Ein Jahr deutsche,MISC,,,de,2
Onshore-Anlagen,Onshore-Anlagen,MISC,,,de,2
westtürkischen,westtürkischen,MISC,,,de,2
drei Jahre Haft,drei Jahre Haft,MISC,,,de,2
Abrams-Kampfpanzer,Abrams-Kampfpanzer,MISC,,,de,2
Krieg mit Waffenlieferungen,Krieg mit Waffenlieferungen,MISC,,,de,2
TV-Talk,TV-Talk,MISC,,,de,2
Russlands Opposition,Russlands Opposition,MISC,,,de,2
Russland-Verbindungen,Russland-Verbindungen,MISC,0.0,0.0,de,2
Microsoft Tausende,Microsoft Tausende,MISC,,,de,2
IT-Job-Booms,IT-Job-Booms,MISC,,,de,2
"Leopard 2""-Kampfpanzern","Leopard 2""-Kampfpanzern",MISC,,,de,2
Großkundgebungen,Großkundgebungen,MISC,,,de,2
Russland-Connection,Russland-Connection,MISC,,,de,2
Unfallforscher,Unfallforscher,MISC,,,de,2
G20-Außenminister,G20-Außenminister,MISC,,,de,2
Amerikanische,Amerikanische,MISC,,,de,2
PFAS,PFAS,MISC,,,de,2
Marder,Marder,MISC,,,de,2
kommunistische,kommunistische,MISC,,,de,2
Olympischen Spielen 2024,Olympischen Spielen 2024,MISC,,,de,2
